X1,X2,X3,X4,class
0.0,1.0,0.0784345706902756,0.9392864549324387,0.0
1.0,1.0,0.6211051468913987,0.8272270687029866,1.0
0.0,0.0,0.34526627786328734,0.6803529201275992,0.0
1.0,1.0,0.1662482000719836,0.2364762281898769,1.0
0.0,0.0,0.3271853440952388,0.9404818334144088,0.0
1.0,0.0,0.5313774890219866,0.1345789030118396,1.0
1.0,0.0,0.6030001990758531,0.9778937517777007,0.0
1.0,0.0,0.42935689400508004,0.1174948931657468,1.0
0.0,1.0,0.6426765666336516,0.8951335231472602,0.0
1.0,0.0,0.30869816789270754,0.4275933465605851,1.0
0.0,0.0,0.8059963031159711,0.23143967640898921,0.0
1.0,1.0,0.1673675073920169,0.42998716031215944,1.0
1.0,0.0,0.39682935294271793,0.8840969334954489,0.0
1.0,0.0,0.0876192265627912,0.17534582482926808,1.0
0.0,1.0,0.9765771548773204,0.9564964356001758,0.0
0.0,1.0,0.7940054466002396,0.37411735854824457,1.0
1.0,0.0,0.47063062003551137,0.9187192554319981,0.0
0.0,1.0,0.6903188962218381,0.005121841200932842,1.0
0.0,0.0,0.7162498860030435,0.341071854673898,0.0
1.0,1.0,0.08757051024562956,0.3314850430393168,1.0
1.0,0.0,0.5910913716055107,0.7106120243706638,0.0
0.0,1.0,0.1270875119360838,0.5125937792802737,1.0
0.0,0.0,0.7703601032627707,0.7788047839834457,0.0
1.0,1.0,0.34421337871905844,0.4883650487504023,1.0
1.0,0.0,0.7741937191467381,0.8885573175774568,0.0
1.0,1.0,0.5344917803604905,0.3525124891957955,1.0
0.0,0.0,0.1532308449376738,0.02382592887129109,0.0
1.0,0.0,0.024250414066182224,0.5482889830673326,1.0
0.0,0.0,0.9765317420231617,0.3046160666452159,0.0
1.0,1.0,0.8664017332595392,0.8960752830542128,1.0
0.0,1.0,0.40482929328269013,0.8754358204873296,0.0
0.0,1.0,0.2790521946710389,0.6338119530141029,1.0
1.0,0.0,0.7184352244936792,0.7309575664210207,0.0
1.0,1.0,0.572234308315561,0.5484194046397841,1.0
0.0,0.0,0.5378139732386042,0.44220124987599885,0.0
0.0,1.0,0.7833178427784785,0.018638795046984957,1.0
1.0,0.0,0.07983676878505075,0.7878208352067766,0.0
1.0,1.0,0.27037193598646225,0.30709608434994173,1.0
0.0,0.0,0.2750156027538071,0.2847637916328599,0.0
1.0,1.0,0.7708816274789693,0.6399109771248086,1.0
0.0,0.0,0.7946947066910311,0.8374747009313621,0.0
0.0,1.0,0.3327559239444534,0.24091885274720093,1.0
1.0,0.0,0.42796801992515254,0.9984483938454808,0.0
1.0,0.0,0.8260175907133075,0.12737208837511116,1.0
0.0,0.0,0.33698615232281026,0.24348073668878667,0.0
0.0,1.0,0.8076449454338417,0.7163922838301574,1.0
0.0,1.0,0.6927678340019184,0.9901627698996267,0.0
0.0,1.0,0.5807297375631397,0.17706712104696176,1.0
0.0,0.0,0.5874228612022264,0.21653106808237865,0.0
1.0,0.0,0.7769526824397164,0.4934983939745635,1.0
1.0,0.0,0.6410803900600689,0.664482495534136,0.0
0.0,1.0,0.8870170226573593,0.7213154388959769,1.0
1.0,0.0,0.028464062895145248,0.8113148692647355,0.0
0.0,1.0,0.09356948112521857,0.4401078217879275,1.0
0.0,0.0,0.5947638932009442,0.9793245169859637,0.0
1.0,0.0,0.245161718661154,0.2758238545086388,1.0
0.0,1.0,0.7209749340941917,0.6589316018390102,0.0
0.0,1.0,0.18855246713846963,0.059561590971985545,1.0
1.0,0.0,0.6210780660366014,0.4187493336173266,0.0
1.0,0.0,0.7901361125355749,0.6818481337030909,1.0
0.0,1.0,0.5239011223745655,0.663523257165757,0.0
1.0,1.0,0.5629813364261529,0.07823277291517627,1.0
0.0,0.0,0.3888614954467864,0.7453610646141553,0.0
1.0,1.0,0.4932925325147973,0.3590392754257544,1.0
0.0,0.0,0.11919582344091229,0.9625120186286756,0.0
1.0,1.0,0.24786665510030081,0.7635727052846272,1.0
0.0,0.0,0.053287827202278204,0.4688469792703174,0.0
1.0,0.0,0.35138277618593705,0.23123040599818723,1.0
0.0,0.0,0.896121507950673,0.3775370789813701,0.0
1.0,1.0,0.6088284930447538,0.46050263200159813,1.0
1.0,0.0,0.562420993868457,0.3034532316053645,0.0
1.0,1.0,0.41755963534186,0.49092901553202084,1.0
0.0,0.0,0.647872513214866,0.8068170643965725,0.0
1.0,0.0,0.11402838974894725,0.64848517509343,1.0
0.0,0.0,0.4697346583161358,0.29285195989082735,0.0
1.0,0.0,0.9587735152182009,0.18533349754588202,1.0
1.0,0.0,0.6057224978169341,0.3564079315958685,0.0
0.0,1.0,0.04301104409708523,0.5810810199565057,1.0
0.0,1.0,0.38576313604271695,0.49152725491729377,0.0
1.0,1.0,0.32993262965237624,0.36716474887244166,1.0
0.0,0.0,0.24520925665635507,0.6808266471498792,0.0
1.0,1.0,0.2975943726662901,0.17276246647953764,1.0
1.0,0.0,0.31144503049460315,0.8276331884633655,0.0
0.0,1.0,0.1446620117237487,0.535625422805563,1.0
0.0,0.0,0.1444116203218846,0.42873473965778186,0.0
1.0,1.0,0.8846451066546149,0.013210711595136537,1.0
1.0,0.0,0.9897537490864751,0.5693783136301218,0.0
1.0,1.0,0.38838621243324,0.39639723725411613,1.0
0.0,1.0,0.5951589765250277,0.3559134876576866,0.0
1.0,1.0,0.5000943733869336,0.39346865759093785,1.0
0.0,0.0,0.9531567085258708,0.5365922999055437,0.0
1.0,0.0,0.03915569198807156,0.5230716694509967,1.0
0.0,0.0,0.24180752958661822,0.24401672042692457,0.0
1.0,0.0,0.8838955690449856,0.5024419867786396,1.0
0.0,0.0,0.5271488179312672,0.8287630446278723,0.0
1.0,1.0,0.06744289303034989,0.3338893180854313,1.0
1.0,0.0,0.8844001817956296,0.9698575466219335,0.0
0.0,1.0,0.141317970037533,0.422824594836424,1.0
0.0,0.0,0.7861416437288614,0.44290940718931593,0.0
0.0,1.0,0.673133296534412,0.13042160220312737,1.0
1.0,0.0,0.5324853875463825,0.7473668224865472,0.0
0.0,1.0,0.9606583299531117,0.5499189068340925,1.0
0.0,1.0,0.4894156090753512,0.714430448029856,0.0
1.0,0.0,0.8183298804438732,0.6707743121389423,1.0
0.0,1.0,0.4024755714046554,0.9739011698420762,0.0
1.0,1.0,0.25788113389870515,0.9196121968034898,1.0
0.0,1.0,0.7060348719747019,0.9676139403683214,0.0
1.0,1.0,0.8534057339382056,0.9996940455826904,1.0
1.0,0.0,0.8668266991698135,0.9235756413689444,0.0
1.0,1.0,0.4790002830520521,0.7425711709449222,1.0
1.0,0.0,0.44865958661980454,0.24915788113100634,0.0
1.0,1.0,0.21904418916684665,0.06115866198980069,1.0
0.0,0.0,0.8158823029014708,0.39020359448132436,0.0
0.0,1.0,0.5782965981923137,0.045754671642023736,1.0
0.0,1.0,0.3046695283475752,0.7303457118516199,0.0
1.0,0.0,0.2764744654337198,0.6143958687798197,1.0
1.0,0.0,0.5499918279065673,0.9941434536413882,0.0
1.0,1.0,0.03821382033481491,0.48043278256035615,1.0
1.0,0.0,0.42771746845871295,0.32565169780802294,0.0
1.0,0.0,0.01198279505366362,0.17147159037445836,1.0
0.0,0.0,0.00615963344640269,0.8757370954205337,0.0
1.0,1.0,0.36877776944279783,0.8994458654543301,1.0
0.0,0.0,0.5329831107864232,0.3756326610756201,0.0
1.0,0.0,0.7758312033924992,0.1324988012935714,1.0
0.0,0.0,0.2701230465122859,0.9608831621292676,0.0
0.0,1.0,0.9907184730235257,0.5137656093317536,1.0
0.0,1.0,0.7627161062215645,0.9988033160910658,0.0
1.0,1.0,0.3346710301804575,0.8778214312259843,1.0
0.0,1.0,0.13615299070972953,0.9520253676322155,0.0
1.0,0.0,0.35592723235258283,0.26160887092571583,1.0
0.0,0.0,0.8018996024056887,0.2956620682141672,0.0
1.0,1.0,0.5409600924284486,0.4864863725028975,1.0
0.0,1.0,0.37417927511948124,0.6141026390151347,0.0
1.0,0.0,0.8260150659772405,0.4944331867840889,1.0
0.0,0.0,0.13153703766777503,0.46508746044885185,0.0
1.0,1.0,0.22854149836859994,0.7731353202456686,1.0
0.0,1.0,0.315884445001799,0.6425620454748907,0.0
0.0,1.0,0.74056696457955,0.0907425052336962,1.0
1.0,0.0,0.9490777869531815,0.6589148370754092,0.0
1.0,0.0,0.423610775086692,0.12033996829731064,1.0
0.0,1.0,0.5311638173740069,0.3197584494458655,0.0
0.0,1.0,0.2735803636473594,0.3791180512410981,1.0
0.0,0.0,0.15753084195125833,0.47015144785705887,0.0
1.0,0.0,0.26428234112236837,0.5461143550848676,1.0
0.0,0.0,0.21471469874497606,0.0957897191356436,0.0
1.0,1.0,0.7816125707668733,0.23601694435401832,1.0
1.0,0.0,0.9751476044314572,0.6657164995144973,0.0
1.0,1.0,0.4882616957941306,0.3434879146363864,1.0
0.0,0.0,0.9067510428141323,0.7520618859157532,0.0
1.0,1.0,0.2522874225269134,0.3262306042850037,1.0
0.0,1.0,0.6139320155319193,0.7224079085333414,0.0
0.0,1.0,0.800130298525759,0.42804782668937347,1.0
0.0,0.0,0.8652641495577773,0.259927545032696,0.0
1.0,1.0,0.14476177598505424,0.8264501383013527,1.0
0.0,0.0,0.5047927349287701,0.32602985565495635,0.0
1.0,0.0,0.22308341128059705,0.2691569308703271,1.0
0.0,0.0,0.4723809110437903,0.8659731184911699,0.0
0.0,1.0,0.3784923832221003,0.019930991675990772,1.0
1.0,0.0,0.16252330947833526,0.8574492723513635,0.0
1.0,0.0,0.919865549443105,0.5815150143295195,1.0
0.0,0.0,0.5492600772985539,0.08785316321861769,0.0
1.0,0.0,0.08728778344724986,0.03247041829226771,1.0
0.0,0.0,0.30965881248059335,0.365829182940819,0.0
1.0,1.0,0.9959920630752722,0.0630248667758786,1.0
0.0,1.0,0.38354615147986626,0.890058185566335,0.0
1.0,0.0,0.4654149259704887,0.06833161595894854,1.0
0.0,0.0,0.9765279004587744,0.638565564564511,0.0
0.0,1.0,0.13050938708227555,0.4297375974168448,1.0
1.0,0.0,0.877348006948446,0.9829750755500505,0.0
0.0,1.0,0.15938734557912293,0.5354946333591549,1.0
1.0,0.0,0.39593642813401064,0.8429672369913147,0.0
1.0,0.0,0.39429621918795743,0.2844200457651329,1.0
0.0,0.0,0.9019900648591456,0.4314904150849368,0.0
0.0,1.0,0.7273396188345609,0.14390410765462436,1.0
0.0,0.0,0.8376626267556784,0.10718868164450535,0.0
1.0,0.0,0.5857585341401098,0.17258421940491242,1.0
0.0,0.0,0.5682746489802137,0.9549053053608699,0.0
1.0,0.0,0.6748033497809127,0.35149669123222727,1.0
1.0,0.0,0.2916358446868721,0.7738079890510126,0.0
1.0,0.0,0.5897389078465644,0.003730760252544374,1.0
0.0,0.0,0.018639797865169894,0.4957300087060482,0.0
1.0,1.0,0.6334699799899065,0.23801382448765984,1.0
0.0,0.0,0.08757470461406969,0.9140219067266464,0.0
1.0,0.0,0.0728673259952477,0.45499670686520766,1.0
1.0,0.0,0.4959533680260886,0.8228143318574732,0.0
0.0,1.0,0.8248674768464849,0.5958256736594509,1.0
0.0,0.0,0.5935909468184385,0.23520070778546365,0.0
0.0,1.0,0.7215039312158951,0.2829536597059673,1.0
0.0,0.0,0.381037418170015,0.1617106587703231,0.0
1.0,1.0,0.4695522452983265,0.24582059270837475,1.0
1.0,0.0,0.5260076726602363,0.7895898448924025,0.0
1.0,0.0,0.1691870253280433,0.36131944061508514,1.0
0.0,0.0,0.39413204966423177,0.15665965059829468,0.0
1.0,0.0,0.217290504104935,0.48120231414135983,1.0
0.0,0.0,0.9468823671471784,0.24835438409525123,0.0
1.0,1.0,0.9043507684272422,0.1423740056639381,1.0
0.0,1.0,0.719661213469079,0.6823144931334606,0.0
1.0,0.0,0.30528673959493546,0.2480028616822194,1.0
0.0,1.0,0.00301969354073528,0.5730118733896434,0.0
1.0,1.0,0.3366910326803809,0.4749072692845623,1.0
0.0,0.0,0.8744460771652861,0.264009779857194,0.0
0.0,1.0,0.813623034942624,0.7093677962863338,1.0
0.0,0.0,0.38255893073983316,0.9499932252201322,0.0
1.0,1.0,0.20308238129706635,0.43062055629970375,1.0
0.0,1.0,0.4370501062179396,0.885987088010815,0.0
1.0,1.0,0.34935893882126323,0.7244935475134205,1.0
0.0,1.0,0.029147312709654982,0.8926775809460269,0.0
1.0,1.0,0.08122669095680934,0.46193908184803545,1.0
0.0,0.0,0.7877926865292108,0.665048434183936,0.0
1.0,1.0,0.9567410434275253,0.11767853879650136,1.0
1.0,0.0,0.8073442428548718,0.8947621048705654,0.0
1.0,1.0,0.8682708473671096,0.8708518153862957,1.0
0.0,0.0,0.5012600178086417,0.7533255050511405,0.0
1.0,0.0,0.032291165438294134,0.5331060942741211,1.0
0.0,0.0,0.6819316099128192,0.26384505343827835,0.0
1.0,1.0,0.9994158086725226,0.19719761360937493,1.0
1.0,0.0,0.44102087010697666,0.46760842170709993,0.0
1.0,1.0,0.22838539317109285,0.24762964551837574,1.0
0.0,0.0,0.10772821705281743,0.5357362021325026,0.0
1.0,1.0,0.8679092008869301,0.10522405107416133,1.0
0.0,1.0,0.44021146338745276,0.6329136743980212,0.0
1.0,0.0,0.9321014316519212,0.059128397679543254,1.0
0.0,1.0,0.8344017784234179,0.9079938096642994,0.0
1.0,1.0,0.40929821501026786,0.35206901511314526,1.0
0.0,1.0,0.6680357456399822,0.6958454066361602,0.0
1.0,1.0,0.40856683781244896,0.7243166004968825,1.0
0.0,1.0,0.5579065292527039,0.6208160110529366,0.0
1.0,1.0,0.9023437338807312,0.8672696380334928,1.0
0.0,1.0,0.4895425354762396,0.9905796464037355,0.0
1.0,0.0,0.6330102700189679,0.06391505342914927,1.0
0.0,0.0,0.10705002957370235,0.4302171437453882,0.0
1.0,1.0,0.41009654936128215,0.09395080576811943,1.0
1.0,0.0,0.5560840278298022,0.7415352939043696,0.0
1.0,0.0,0.32696678173378824,0.1962398617093336,1.0
1.0,0.0,0.9275782896728563,0.8145218049070334,0.0
1.0,0.0,0.822459040355238,0.698729558348239,1.0
0.0,0.0,0.5024434261389125,0.7145952281716859,0.0
1.0,0.0,0.17782931904833077,0.3674617471008057,1.0
0.0,1.0,0.24520926250161457,0.8718863376576887,0.0
1.0,1.0,0.8399973308481026,0.8854379984884404,1.0
0.0,0.0,0.9546396903763249,0.35638691063772543,0.0
0.0,1.0,0.7708355319602157,0.5077997109869731,1.0
0.0,0.0,0.16921769751370364,0.39734036087693914,0.0
1.0,1.0,0.3115342060692875,0.4233892409324327,1.0
0.0,0.0,0.9915213487723479,0.06662615495955582,0.0
1.0,1.0,0.11497936940532927,0.5701944099764066,1.0
0.0,1.0,0.43460845392340464,0.45301514611039495,0.0
1.0,1.0,0.14612249651061282,0.5399036857525417,1.0
0.0,0.0,0.8270456391518404,0.9219593860419381,0.0
0.0,1.0,0.8686234064533432,0.05620540791558515,1.0
0.0,0.0,0.21525385227376104,0.38768475790268253,0.0
0.0,1.0,0.44092027836933556,0.1344630628962713,1.0
0.0,1.0,0.6235689584509186,0.8237070262698792,0.0
0.0,1.0,0.13725149930146152,0.5494103123661063,1.0
0.0,1.0,0.6919347835509573,0.5990373395058582,0.0
1.0,0.0,0.48244487932454094,0.05557247329991288,1.0
0.0,0.0,0.7668441694138873,0.1790028023348058,0.0
1.0,0.0,0.4725069516472221,0.19977076299122998,1.0
1.0,0.0,0.014042881253699124,0.6247541227574641,0.0
1.0,0.0,0.8141435146319316,0.4693565805755394,1.0
0.0,0.0,0.7052721878316917,0.18090433704921882,0.0
1.0,0.0,0.11360278201493623,0.5889814143490932,1.0
0.0,0.0,0.3709363575382342,0.036601503065372465,0.0
1.0,0.0,0.22563933766939348,0.1267224183721154,1.0
0.0,0.0,0.7483987196733264,0.7674718554312507,0.0
1.0,1.0,0.6751285163062608,0.26570986898710947,1.0
0.0,0.0,0.13778238652595953,0.24726304240049768,0.0
1.0,1.0,0.06495147341072527,0.9763929506301486,1.0
0.0,0.0,0.8845421391128733,0.590234994277328,0.0
1.0,0.0,0.7253695275960608,0.20651820515312347,1.0
0.0,0.0,0.9479262393890697,0.38151464319571815,0.0
0.0,1.0,0.0006906593248204862,0.1508604475304346,1.0
0.0,1.0,0.9676069975641174,0.6294053150040494,0.0
1.0,0.0,0.1081649286863261,0.02810716999275409,1.0
0.0,0.0,0.39653724392503287,0.8879859816443048,0.0
0.0,1.0,0.20546225624220105,0.08503663122251492,1.0
1.0,0.0,0.43001880668335646,0.5971907982318382,0.0
1.0,1.0,0.5618714658703521,0.6633083409455731,1.0
0.0,0.0,0.553437552475519,0.8292156403052788,0.0
1.0,1.0,0.906901340179433,0.9772680720861094,1.0
0.0,0.0,0.8960340110821564,0.5419307052164661,0.0
1.0,1.0,0.8944142398991299,0.885536829888077,1.0
0.0,1.0,0.5135568771814821,0.3231734969288945,0.0
1.0,1.0,0.03982972094733306,0.8705229814400741,1.0
0.0,0.0,0.6038528077070335,0.8591293784087014,0.0
1.0,1.0,0.5124464445909982,0.6692261648141866,1.0
0.0,0.0,0.4028195821843509,0.5851986243729318,0.0
1.0,1.0,0.9008888513376337,0.8529150627680673,1.0
1.0,0.0,0.28850921062330104,0.979507151602228,0.0
1.0,1.0,0.9318167867329233,0.9777265447001822,1.0
0.0,0.0,0.21183189315697892,0.8636968734289802,0.0
1.0,0.0,0.8083153782572334,0.3812240134140118,1.0
0.0,0.0,0.7972151851921251,0.8354071180796949,0.0
0.0,1.0,0.5953555798178786,0.23374439072136144,1.0
0.0,1.0,0.44007608237483353,0.9683999664617715,0.0
1.0,1.0,0.20701842518023894,0.8654256752306854,1.0
1.0,0.0,0.4393316575245946,0.9575781672996916,0.0
1.0,1.0,0.5636059971857371,0.6437647427803025,1.0
0.0,1.0,0.5961783909778264,0.8904599684768144,0.0
1.0,0.0,0.0864770224884227,0.6148588274806609,1.0
0.0,0.0,0.8234025499023693,0.3604921818864779,0.0
1.0,1.0,0.9906953788519949,0.7755718729933844,1.0
0.0,1.0,0.772852688831751,0.8152237005609261,0.0
0.0,1.0,0.1596515791504204,0.5414387109640066,1.0
0.0,1.0,0.5654026139123212,0.5964788327207021,0.0
1.0,0.0,0.8108596341537876,0.3671371278805633,1.0
0.0,0.0,0.21121455100179287,0.36942596914083004,0.0
1.0,0.0,0.8470984073906526,0.21821454185741784,1.0
1.0,0.0,0.4805996956687286,0.39444746715374945,0.0
1.0,0.0,0.21893251941443703,0.23667958674095813,1.0
0.0,1.0,0.2790247844779039,0.8217699164524501,0.0
1.0,0.0,0.05706955746605713,0.20444623644612803,1.0
0.0,0.0,0.9879116086269046,0.6484569465379644,0.0
1.0,1.0,0.9069913484225531,0.184411443927343,1.0
0.0,0.0,0.5358086289144801,0.23165376522017345,0.0
0.0,1.0,0.2657722674207217,0.6632154423239321,1.0
0.0,0.0,0.5195624873731136,0.8963937847626094,0.0
0.0,1.0,0.8786064425350438,0.17868849696006817,1.0
0.0,0.0,0.09376002539737094,0.7502280587540434,0.0
1.0,1.0,0.3440137893103997,0.5564107318649043,1.0
1.0,0.0,0.6064878506995802,0.46020644614652595,0.0
1.0,1.0,0.29487218442465923,0.29619721195311566,1.0
0.0,0.0,0.09333654521273771,0.35361662101456603,0.0
0.0,1.0,0.9553701950688029,0.22810754197941374,1.0
0.0,0.0,0.6429872939188757,0.1084372375931667,0.0
1.0,1.0,0.8168241468001798,0.36017095864066995,1.0
1.0,0.0,0.4826853602598269,0.8546141183364139,0.0
1.0,1.0,0.35787523155123635,0.7778725034922533,1.0
0.0,0.0,0.1894211736796928,0.2156727777387878,0.0
1.0,1.0,0.6591895407807612,0.03431193818874889,1.0
0.0,1.0,0.8220394699346663,0.8018353047945435,0.0
0.0,1.0,0.10729158994117394,0.36282714441475594,1.0
0.0,0.0,0.3426324809224718,0.16131135486768622,0.0
1.0,0.0,0.3480458014533593,0.4011318543099047,1.0
0.0,1.0,0.05730613067647883,0.947680002218941,0.0
1.0,0.0,0.9368126479880893,0.4112517254992949,1.0
0.0,0.0,0.4340053775814655,0.07790529975158167,0.0
1.0,0.0,0.21771223795418126,0.1704362523718016,1.0
0.0,0.0,0.217209102128734,0.7792133316973454,0.0
1.0,1.0,0.687458607768246,0.587898979615393,1.0
0.0,1.0,0.47691204247391483,0.8052687931088985,0.0
1.0,0.0,0.0937001107807619,0.21455542672849226,1.0
1.0,0.0,0.4910406949602376,0.7096456101137012,0.0
0.0,1.0,0.25788307170657065,0.13510703844827643,1.0
0.0,0.0,0.13935575107063947,0.47539493618969153,0.0
1.0,1.0,0.3676705320073388,0.39534929216342696,1.0
0.0,0.0,0.9343275635572197,0.8161758963931942,0.0
1.0,1.0,0.3862702067189191,0.4529163279772944,1.0
1.0,0.0,0.4631370775181862,0.40273565702994374,0.0
1.0,1.0,0.8302233834054101,0.38320490419954745,1.0
0.0,0.0,0.4809213158478337,0.6708749503370103,0.0
1.0,1.0,0.32670756399199874,0.0577926116872135,1.0
0.0,0.0,0.2393317235971516,0.4810176183991307,0.0
1.0,1.0,0.13742413206221826,0.34629329039236134,1.0
0.0,0.0,0.1595262404262492,0.7789274280746303,0.0
0.0,1.0,0.5121119844739246,0.04284366589423594,1.0
0.0,0.0,0.1626120539053303,0.517324065405392,0.0
1.0,1.0,0.290280719420561,0.9107636905614969,1.0
0.0,1.0,0.09513671762458376,0.7537687622329983,0.0
1.0,0.0,0.12652299724166827,0.033020070687831415,1.0
0.0,0.0,0.4525228402872723,0.3272463969777466,0.0
1.0,0.0,0.9278595710336986,0.24652417720302955,1.0
0.0,0.0,0.9897216337473034,0.6885115099469944,0.0
1.0,1.0,0.41431446995799437,0.23182876339848524,1.0
1.0,0.0,0.7237111288909337,0.9888431175623179,0.0
1.0,0.0,0.6372459444811286,0.005845920282342321,1.0
0.0,1.0,0.27705446274353873,0.888051484764486,0.0
1.0,1.0,0.4735851425965045,0.14863333220068708,1.0
0.0,0.0,0.39467768126628366,0.9558303229531421,0.0
1.0,0.0,0.11197172652031528,0.03717099858468065,1.0
0.0,0.0,0.06304388479266576,0.8527920001772162,0.0
1.0,0.0,0.5037239523317107,0.0017852172018119061,1.0
0.0,1.0,0.6908627680142599,0.8532729450620706,0.0
0.0,1.0,0.6672884038507372,0.2278227947531698,1.0
0.0,0.0,0.16290020533531602,0.7677685000918352,0.0
1.0,1.0,0.8553618831609175,0.17149475368600942,1.0
0.0,0.0,0.17103192621867247,0.7627154146121845,0.0
1.0,1.0,0.38691241880901495,0.4164284785790061,1.0
0.0,0.0,0.8198532097358467,0.938104194453493,0.0
1.0,0.0,0.8810029349613001,0.34523336470305355,1.0
0.0,1.0,0.25790765062649745,0.9420258665207704,0.0
1.0,0.0,0.20889712619760348,0.038576435498763995,1.0
1.0,0.0,0.43245176765727167,0.45623365927768156,0.0
1.0,0.0,0.18331912251567017,0.47085269512724015,1.0
0.0,0.0,0.5252319275450995,0.185734522481659,0.0
1.0,1.0,0.8393062950987559,0.9895704923467035,1.0
1.0,0.0,0.6776423164650759,0.5594347322300371,0.0
1.0,1.0,0.5963718323269624,0.3868340984326447,1.0
0.0,0.0,0.6600427387658996,0.823756623941343,0.0
1.0,1.0,0.5333582716793542,0.8288307313671858,1.0
0.0,0.0,0.5163377520287986,0.06769406917399878,0.0
1.0,1.0,0.4776257465618037,0.6892575846211713,1.0
0.0,0.0,0.1377560455647202,0.4063183900670234,0.0
1.0,1.0,0.40106412721222495,0.7198589983383019,1.0
0.0,0.0,0.15615658663615983,0.47202088190503577,0.0
1.0,1.0,0.9626923159759808,0.728563975103492,1.0
0.0,0.0,0.45731564859086915,0.7367851052634937,0.0
0.0,1.0,0.44915547917152443,0.22592217332748055,1.0
0.0,1.0,0.5862926764232799,0.983966813844665,0.0
1.0,1.0,0.6213527156664431,0.7113578442701027,1.0
0.0,1.0,0.42863995544024625,0.8598607692736068,0.0
1.0,1.0,0.7755399641596299,0.6572767999324896,1.0
0.0,0.0,0.8352083558354347,0.018055324960587926,0.0
0.0,1.0,0.8691208494469598,0.6767321750888481,1.0
0.0,0.0,0.9242284991350241,0.44182889604591224,0.0
1.0,1.0,0.06335095852716366,0.7786209938254867,1.0
0.0,0.0,0.5808027770559376,0.03789723454806471,0.0
1.0,1.0,0.5286456657019546,0.6414020365164188,1.0
0.0,0.0,0.12662564661820286,0.397401082593267,0.0
1.0,1.0,0.6412745731054488,0.05550419424938979,1.0
1.0,0.0,0.04213344091623683,0.7391034917584001,0.0
0.0,1.0,0.6261558473346092,0.11765440555004625,1.0
0.0,0.0,0.6418576392666216,0.4056029498143393,0.0
0.0,1.0,0.6223179881361001,0.0599540715431961,1.0
1.0,0.0,0.4200929664322681,0.5341845638871298,0.0
1.0,1.0,0.6009330585737027,0.7150931809005546,1.0
0.0,0.0,0.21870781407227946,0.7949918798842449,0.0
0.0,1.0,0.879274639256304,0.5853747890320126,1.0
0.0,0.0,0.21039612428407328,0.8310278217744236,0.0
1.0,0.0,0.8759672516051199,0.37793427650066136,1.0
0.0,0.0,0.909190431750053,0.24728412958462787,0.0
0.0,1.0,0.6513161854822702,0.20038991428343012,1.0
1.0,0.0,0.46775775301793177,0.6930063935169584,0.0
1.0,0.0,0.05251694151840791,0.5074828822867584,1.0
1.0,0.0,0.02253959033021402,0.7462384908806662,0.0
1.0,0.0,0.8459751635024348,0.17105563759870157,1.0
0.0,1.0,0.606772987688979,0.8810834192725501,0.0
0.0,1.0,0.7691167003977045,0.5494745781899734,1.0
1.0,0.0,0.8033839964758493,0.8533759698433662,0.0
1.0,1.0,0.3053104842178471,0.3009350373785058,1.0
0.0,0.0,0.851429507081202,0.45857836737514,0.0
1.0,1.0,0.28431982163605096,0.7343845926185707,1.0
0.0,1.0,0.5878460473925599,0.511262391813971,0.0
0.0,1.0,0.019425393913263145,0.5054219893941446,1.0
1.0,0.0,0.5366245398228431,0.4842015549944323,0.0
1.0,1.0,0.8850909989752597,0.9462085068475448,1.0
0.0,1.0,0.5604735853045427,0.36399480269399875,0.0
1.0,0.0,0.8389695242291364,0.3937898878636281,1.0
0.0,0.0,0.16792453539847496,0.2630028221795805,0.0
0.0,1.0,0.7174741874806654,0.1742491484167492,1.0
0.0,1.0,0.7053005801569555,0.6770219965458983,0.0
1.0,1.0,0.01932507704709141,0.34948099982963177,1.0
0.0,1.0,0.23650097016677885,0.9036238387224785,0.0
1.0,1.0,0.16277399739878262,0.8341584789529127,1.0
0.0,0.0,0.25328456050280634,0.07376487646915975,0.0
1.0,1.0,0.07633935325322827,0.5020364186883064,1.0
1.0,0.0,0.05215356702654894,0.7668790297111711,0.0
0.0,1.0,0.6515220171913694,0.4002001300244449,1.0
0.0,1.0,0.5030515380864711,0.3049061379969509,0.0
0.0,1.0,0.8665494771731298,0.07321115985396409,1.0
0.0,0.0,0.2357239742417203,0.5521569741959944,0.0
1.0,0.0,0.2245624139724519,0.05875961502481364,1.0
0.0,0.0,0.26423934582031106,0.25236310976296883,0.0
1.0,1.0,0.5949562445910679,0.9693802493124218,1.0
0.0,0.0,0.7743181751517704,0.07014881588175159,0.0
0.0,1.0,0.7143821672193329,0.4962268917953647,1.0
0.0,0.0,0.37483726119882066,0.62323487005588,0.0
1.0,0.0,0.9992834856181619,0.3923519814562797,1.0
0.0,0.0,0.019013588098425793,0.925984527441153,0.0
0.0,1.0,0.2772474001550329,0.5479538523700194,1.0
0.0,1.0,0.6180612573888746,0.4091793073691816,0.0
0.0,1.0,0.7852996560427252,0.21957100539189156,1.0
0.0,0.0,0.8546820676070757,0.24131624174698474,0.0
0.0,1.0,0.8194666424749394,0.7299478455581244,1.0
0.0,0.0,0.6433317265104723,0.4220388341029939,0.0
0.0,1.0,0.14054790349009794,0.4262117828056836,1.0
0.0,1.0,0.5904193776954858,0.4146765287872557,0.0
0.0,1.0,0.1839794329315214,0.19005464328197186,1.0
